sample,fasta
Titti15_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti15_S2_contigs.fasta
Titti16_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti16_S3_contigs.fasta
Titti18_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti18_S5_contigs.fasta
Titti19_S6_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti19_S6_contigs.fasta
Titti20_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti20_S7_contigs.fasta
Titti21_S1_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti21_S1_contigs.fasta
Titti22_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti22_S2_contigs.fasta
Titti23_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti23_S3_contigs.fasta
Titti24_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti24_S4_contigs.fasta
Titti25_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti25_S5_contigs.fasta
Titti26_S6_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti26_S6_contigs.fasta
Titti27_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti27_S7_contigs.fasta
Titti28_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti28_S8_contigs.fasta
Titti29_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti29_S9_contigs.fasta
Titti30_S10_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti30_S10_contigs.fasta
Titti33_S13_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Titti33_S13_contigs.fasta
TNX_S11_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/TNX_S11_contigs.fasta
Trichodesmium_erythraeum_IMS101_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Trichodesmium_erythraeum_IMS101_genomic.fasta
U1_S23_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/U1_S23_contigs.fasta
ukjent1_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/ukjent1_S8_contigs.fasta
ukjent2_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/ukjent2_S9_contigs.fasta
ukjent3_S10_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/ukjent3_S10_contigs.fasta
V34_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/V34_S3_contigs.fasta
V36_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/V36_S4_contigs.fasta
Verrucomicrobia_bacterium_L21-Fru-AB_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Verrucomicrobia_bacterium_L21-Fru-AB_genomic.fasta
Verrucosispora_maris_AB-18-032_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Verrucosispora_maris_AB-18-032_genomic.fasta
V-H1309-2-2_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/V-H1309-2-2_S2_contigs.fasta
V-H1309-2-4_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/V-H1309-2-4_S3_contigs.fasta
V-H1309-5I_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/V-H1309-5I_S5_contigs.fasta
Vibrio_alginolyticus_strain_ATCC_33787_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_alginolyticus_strain_ATCC_33787_genomic.fasta
Vibrio_alginolyticus_strain_ZJ-T_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_alginolyticus_strain_ZJ-T_genomic.fasta
Vibrio_anguillarum_775_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_anguillarum_775_genomic.fasta
Vibrio_anguillarum_M3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_anguillarum_M3_genomic.fasta
Vibrio_anguillarum_NB10_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_anguillarum_NB10_genomic.fasta
Vibrio_anguillarum_strain_90-11-286_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_anguillarum_strain_90-11-286_genomic.fasta
Vibrio_breoganii_strain_FF50_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_breoganii_strain_FF50_genomic.fasta
Vibrio_campbellii_ATCC_BAA-1116_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_campbellii_ATCC_BAA-1116_genomic.fasta
Vibrio_cholerae_strain_Env-390_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_cholerae_strain_Env-390_genomic.fasta
Vibrio_coralliilyticus_OCN014_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_coralliilyticus_OCN014_genomic.fasta
Vibrio_coralliilyticus_RE98_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_coralliilyticus_RE98_genomic.fasta
Vibrio_coralliilyticus_strain_58_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_coralliilyticus_strain_58_genomic.fasta
Vibrio_fischeri_ES114_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_fischeri_ES114_genomic.fasta
Vibrio_fischeri_MJ11_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_fischeri_MJ11_genomic.fasta
Vibrio_furnissii_NCTC_11218_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_furnissii_NCTC_11218_genomic.fasta
Vibrio_harveyi_strain_QT520_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_harveyi_strain_QT520_genomic.fasta
Vibrio_natriegens_NBRC_15636_ATCC_14048_DSM_759_ge,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_natriegens_NBRC_15636_ATCC_14048_DSM_759_genomic.fasta
Vibrio_natriegens_strain_CCUG_16371_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_natriegens_strain_CCUG_16371_genomic.fasta
Vibrio_natriegens_strain_CCUG_16373_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_natriegens_strain_CCUG_16373_genomic.fasta
Vibrio_natriegens_strain_CCUG_16374_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_natriegens_strain_CCUG_16374_genomic.fasta
Vibrio_nigripulchritudo_str_SFn1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_nigripulchritudo_str_SFn1_genomic.fasta
Vibrio_parahaemolyticus_BB22OP_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_BB22OP_genomic.fasta
Vibrio_parahaemolyticus_strain_CHN25_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_strain_CHN25_genomic.fasta
Vibrio_parahaemolyticus_strain_FORC_018_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_strain_FORC_018_genomic.fasta
Vibrio_parahaemolyticus_UCM-V493_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_parahaemolyticus_UCM-V493_genomic.fasta
Vibrio_scophthalmi_strain_VS-05_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_scophthalmi_strain_VS-05_genomic.fasta
Vibrio_scophthalmi_strain_VS-12_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_scophthalmi_strain_VS-12_genomic.fasta
Vibrio_sp_EJY3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_sp_EJY3_genomic.fasta
Vibrio_sp_Ex25_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_sp_Ex25_genomic.fasta
Vibrio_tubiashii_ATCC_19109_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_tubiashii_ATCC_19109_genomic.fasta
Vibrio_vulnificus_strain_93U204_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vibrio_vulnificus_strain_93U204_genomic.fasta
VO4_S11_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VO4_S11_contigs.fasta
VO5_S12_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VO5_S12_contigs.fasta
VO6_S13_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VO6_S13_contigs.fasta
VO8_S14_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VO8_S14_contigs.fasta
VSalm554_S15_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VSalm554_S15_contigs.fasta
VSalm561_S16_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VSalm561_S16_contigs.fasta
VSalmN5541_S14_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VSalmN5541_S14_contigs.fasta
Vw11_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw11_S2_contigs.fasta
Vw12_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw12_S5_contigs.fasta
Vw130426_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw130426_S9_contigs.fasta
Vw1_S1_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw1_S1_contigs.fasta
Vw27_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw27_S8_contigs.fasta
Vw29_S11_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw29_S11_contigs.fasta
Vw35_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw35_S3_contigs.fasta
Vw5_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw5_S4_contigs.fasta
Vw7_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw7_S7_contigs.fasta
Vw8_S10_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Vw8_S10_contigs.fasta
VwK7F1_S12_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/VwK7F1_S12_contigs.fasta
Weissella_ceti_strain_WS08_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Weissella_ceti_strain_WS08_genomic.fasta
Weissella_ceti_strain_WS105_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Weissella_ceti_strain_WS105_genomic.fasta
Weissella_ceti_strain_WS74_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Weissella_ceti_strain_WS74_genomic.fasta
Wenyingzhuangia_fucanilytica_strain_CZ1127_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Wenyingzhuangia_fucanilytica_strain_CZ1127_genomic.fasta
Wenzhouxiangella_marina_strain_KCTC_42284_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Wenzhouxiangella_marina_strain_KCTC_42284_genomic.fasta
Winogradskyella_sp_PG-2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Winogradskyella_sp_PG-2_genomic.fasta
Woeseia_oceani_strain_XK5_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Woeseia_oceani_strain_XK5_genomic.fasta
Yangia_sp_CCB-MM3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Yangia_sp_CCB-MM3_genomic.fasta
Yersinia_aldovae_670-83_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Yersinia_aldovae_670-83_genomic.fasta
Yersinia_ruckeri_strain_Big_Creek_74_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Yersinia_ruckeri_strain_Big_Creek_74_genomic.fasta
Yersinia_ruckeri_YRB_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Yersinia_ruckeri_YRB_genomic.fasta
Zunongwangia_profunda_SM-A87_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Zunongwangia_profunda_SM-A87_genomic.fasta

